Unnamed: 0,count,hate_speech,offensive_language,neither,tweet,class
10824,3,0,3,0,I haven't been called ugly once my whole life tho RT @ayylmaoanod: guys who refer to women as bitches are so ugly to me lmao u disgust me,1
10426,3,0,1,2,I confess. I'm autistic or something. I thought #Aerosmith #DreamOn was #LedZeppelin until like yesterday....... #retarded,2
17631,3,0,0,3,RT @SenorSteez: This whole week was trash,2
20796,3,0,3,0,RT @x2Pac_ThuGLorD: Whatever. No matter how many times kids fuck me over I will never become I pussy. I promise you that.,1
1904,3,0,3,0,&#8220;@noLove_moreLOUD: Wifey means The pussy good right now but you gotta go in 2 months.&#8221;basically,1
8957,3,1,2,0,Dhugga Dhugga baby D H U G E R kiss a nigga bitch perfect no CPR &#128068;,1
6014,3,0,3,0,@dexfrost23 you can be a bad bitch too dex its okay,1
7075,4,0,1,3,@rachaelkbrown @BillyButlerKC @Oreo unexplainable!,2
13236,3,0,3,0,Motherfuckas tryna hate on my whip acting like they got cooler interior/light up speakers hell nah bitch boys http://t.co/trbopWKAug,1
11437,3,1,2,0,I'd hit a Kardashian she threw money at me bruh somebody would have to pull me off that hoe idgaf who she is. Nobody to me anyway lol,1
10086,3,0,3,0,High then a hoe with bitch ass Benny,1
5685,3,0,3,0,@anniec0429 ugly white bitch,1
18130,3,0,0,3,RT @TheTumblrPosts: This is why Charlie Sheen is an idol http://t.co/6ovXRtTxtN,2
3493,6,0,0,6,@Hovaa_ your pet zebra. stripey?,2
2331,3,0,0,3,":) ""@PeterDavidsonII: At some point, we need to discuss how delicious the vegan brownie from @busboysandpoets on u St. tastes!""",2
4054,3,0,3,0,@LittleNamms Nigga what. 11-5 without a warm up and you traveled like a bitch,1
5135,3,0,3,0,"@ThequeenSOxILL Nappy headed hoes can't call anyone ugly, stop embarrassing yourself pls",1
854,3,0,3,0,#honestyhour we don't love these hoes,1
9379,3,1,0,2,Fitzpatrick is trash bruh,2
4991,3,0,3,0,@TasteMyGayness IDC. I can still get it. That's my pussy,1
20869,3,0,3,0,"RT @yunglust: @WeakndMLG @hannahtherapper she a hoe year-round, yeezy taught me",1
9998,3,0,3,0,He lucky he got a bitch that knows how to cook &amp;&amp; clean &amp; wash everything,1
6616,3,0,3,0,"@kieffer_jason bitch am not your fam and wtf is skrong, who says shit like that get your wack ass off my page lamo",1
11962,3,2,1,0,"If you say any of the following words the convo is over: nigger, nigga, swag, yolo, fag, retard.",0
5377,3,0,1,2,"@YouBoysInGreen hahaha, made ya eat crow....",2
4235,3,0,3,0,@Mike_Stud so is my pussy,1
5482,3,0,3,0,@_LrAnderson that hoe over that,1
7943,6,0,5,1,And da hoes!! RT @Pr3ttyN33: I kno u hear vodka n the background &#127908;,1
23565,3,0,3,0,Yall black ass hoes aint east African,1
9063,3,0,0,3,"Don't really care if a fighters black, white, yellow or Dalmatian. If he is good he is good.",2
13699,3,0,3,0,Nikki Minaj is proof that natural is better ! Minimal is best ! Some of y'all hoes be overdoing it,1
6416,3,1,2,0,@jdimenstein @JagexLyon yeah if you get in trouble its less than a .5 percent chance that its a mistake. so you're a fucking retard.,1
17841,3,0,3,0,RT @SteveStfler: future bae best drink fiji water so her pussy taste like retweets &amp; cinammon apples,1
23988,6,1,5,0,"Your boobs are fake, you're a little bitch, you're not cute, and I want to punch you.",1
12395,3,3,0,0,Johnny Rebel - If I could be a nigger for a day: http://t.co/JPKdkpbjxh,0
3574,3,0,0,3,@Ilovebamf Whats it say... I see bird in it... Lmao,2
6032,3,2,1,0,@djfeds suck my dick tacos el negro better,0
13162,3,0,3,0,Miami bitches,1
1386,3,0,3,0,"&#8220;@KeAuraM: &#8220;@whitegoddesss: Repost . http://t.co/GCSrbhqoQP&#8221;&#128079;&#128079;&#128079;&#8221; ""kush blunt convos""?? A simple minded ho made this pic I bet",1
8259,3,2,1,0,"Bill Smith DDS MTV ODB LGBTQ MMA NFL AFLCIO 

bitch pick one.

Fucking hate you.

I know you proud but shit.",0
14030,3,1,2,0,Only white trash and morons are offended by the #Redskins team name. #Liberalism,1
4882,3,0,3,0,@StarStunnaTBGH facts &#128514; ... IDC Iont have no bitches so I'm good lol,1
7071,3,0,3,0,@pyroballyPOOPS 6-1 bitch dont hate,1
5473,3,0,3,0,@_KaeeJones lmaooo boy thought he wS all type of right spelling that hoe,1
7526,3,1,2,0,@wright_ontarget &#128514; you look like a bitch nigga to me,1
3440,3,0,1,2,"@HeatherEliseP and plus, it's trash talk. You should know that especially with ole miss.",2
11454,3,0,3,0,I'll beat some pussy up right about now,1
1350,3,0,3,0,&#8220;@ImaPlainJane: @SimplySoulful because I thought Jay Z would hit her&#8221; yeah he is known for sockin a bitch or 2,1
15458,3,0,0,3,"RT @EchelonInsights: Rick Scott beating win number in 30 counties, Charlie Crist in 13. #FLGOV",2
11797,3,0,3,0,"If I respect you, I demand your respect back. If you think you can be a bitch, I can be an even bigger one. Bring it",1
23978,3,2,1,0,Your acting like a spoiled little faggot have fun,0
8128,3,0,3,0,Bad bitch selling molly I might take one,1
3578,3,0,3,0,@ImHis_Treasure when bitches get inches they be like.,1
17127,3,0,3,0,RT @OGTREEZ: Lol niggas only act nice when they think pussy is the reward. https://t.co/tH6QOq4Nep,1
1944,3,1,2,0,&#8220;@souljaboy: @kmichelle shitty pussy &#128169;&#8221;&#9996;&#65039;,1
4126,3,0,3,0,@MadameCrystalB stop calling her a bitch *crystal voice*,1
2182,3,0,0,3,(via @jacklayton) Charlie Angus is sending &#8220;Made in China&#8221; Canadian flag pins back to Conservatives &#8211; http://tinyurl.com/dmt397,2
15480,3,0,3,0,RT @Erikaj00: &#8220;@Treslyon: &#8220;@Erikaj00: I saw a girl scratch her private today.. What that mean?&#8221; Don't fuck her right in the pussy&#8221; lmaoooo,1
1158,3,0,3,0,&#8220;@BeautiifulVixen: Bitches love throwing that irrelevant shade &#9995;&#128553; go sit lil bitch .&#8221;&#128175;&#128175;&#128175;,1
20522,3,0,3,0,"RT @suckdisdpiece69: I'm gonna rock out with my cock out, and you're gonna jam out with your clam out",1
10740,3,0,3,0,I hate pumpkin flavored items you other white bitches are crazy they're nasty &#128567;,1
13144,3,0,3,0,"Member when bitches put ""le"" in front of everything. You not foreign mf &#128514;",1
23434,3,0,3,0,Wiz lost his bitch to this nigga ain't no weed in the world strong enough to help him get over that http://t.co/L2xzrUqwkP,1
15301,6,0,6,0,RT @DatNigPriest: @1BookieG not all of us my nig! I'm light skin with a dark skin mentality lol. We all black,1
19305,3,0,3,0,"RT @digiflorals: bitch do it look like I care 

&#12288; N
&#12288;&#12288; O
&#12288;&#12288;&#12288; O
&#12288;&#12288;&#12288;&#12288; o
&#12288;&#12288;&#12288;&#12288;&#12288;o
&#12288;&#12288;&#12288;&#12288;&#12288; o
&#12288;&#12288;&#12288;&#12288;&#12288;o
&#12288;&#12288;&#12288;&#12288; &#12290;
&#12288;&#12288;&#12288; &#12290;
&#12288;&#12288;&#12288;.
&#12288;&#12288;&#12288;.
&#12288;&#12288;&#12288; .
&#12288;&#12288;&#12288;&#12288;.",1
3776,3,2,1,0,@JoeDouglas1 I guess blaspheme to your Allah is ok if your pos muzzie huh? @JewJitsuGrl @efilnikcufecin7 @Darknight420,0
5683,3,0,3,0,@angelo_papale lol now all ya need is sum beacg bod abs pussy boy,1
3828,3,0,3,0,@JuniorMaye8 jus exsposin hoes on a whole different level &#128557;&#128514;,1
24717,3,0,3,0,might have to play the b2k tonight for my black hoes you know i still care about yal,1
13338,3,0,2,1,"My dads side of the family is ghetto af, my moms side if the family all prim and proper. Haha",1
12197,3,2,0,1,"It happens AGAIN!! Black pack beats ""whitey."" This should make national news. http://t.co/izKoA2Xb",0
16689,3,0,0,3,"RT @LynchieWCVB: Big night at WCVB. Martha Coakley-Charlie Baker debate here at 7, Bruins-Minnesota WIld, World Series Game #6.",2
13780,3,0,2,1,"Not one bitch is texting me right now. 3,000 followers, 22 inch rims, 60 inch tv and straight ass teeth but 0 text messages. Ima kill myself",1
1425,6,0,6,0,&#8220;@M_Rad: I'm going to miss these bitches so much &#128557; http://t.co/lUpoqaT2R9&#8221; far right she resting on ol girl booty y'all funny as shit,1
5778,3,0,1,2,@billyrunaway Hope she's larger than a bird.,2
25157,3,0,3,0,we all went through so much shit together . I miss them bitches,1
4276,3,0,3,0,@Montea_Rollin @kayysavage bitch ion talk to 3 &#128514;&#128557; shit ion even talk to 1 can you even name 1 ? Lol,1
18380,3,0,3,0,RT @VersaceLaFlare: everybody turning into assholes this year. Look what you&#8217;ve bitches have done to us.,1
12837,3,0,1,2,Lmaoo we was sayin this same statement last year RT @DeeSwaggyJay93 Boozer is trash bro I'm done!! &#128514;,2
22369,3,0,1,2,"Thinking about the ""boom boom boom waaay ho"" video makes me laugh at least once a day.",2
22146,3,0,0,3,There is this yellow thing in the sky. I don't know what to make of it.,2
1774,3,0,3,0,"&#8220;@dablueprint: @NigelDixon1 Just think if Alex won some games!&#8221; That sorry son of a bitch will never ""win"" us a game",1
10200,3,0,3,0,How mich time the P O P Hold It Down nigga bitch catch?,1
18440,3,0,2,1,RT @WayneL_Jr: The nipples determine whether the titties are trash or not,1
11033,3,1,2,0,"I mean. I guess I start using this again, since faggot Facebook blocked me for saying mean things to lady gaga",1
12309,3,0,3,0,Its gorg out! RT @@anggxo: This bitch thinks its june or something @BriiiXO http://t.co/mFVCmym,1
11390,3,0,3,0,"I wish twitter had a ""stalk this bitch"" button",1
11357,3,0,3,0,I well fuck yu too bitch !,1
15200,6,0,6,0,"RT @D0PESHIT0NLY: Bitches be having
No job
No future
No education
&amp; have the nerve to say ""all these niggas want is pussy""
Bitch cause that&#8230;",1
21763,3,0,3,0,Tell a bitch GTFO my face fa no reason,1
21353,3,2,1,0,Smh u niggers &amp; ur music knowledge,0
264,3,0,2,1,"""@TheoMaxximus: Chrus still supahot tho"" *walks up to teacher with test, drops test in that bitch fohead* http://t.co/nb5VgdssgI",1
4315,3,0,0,3,@Mr_Ritchie_J 5 of us decided to drink Everclear and go to a Yankees game.. Only two made it to their seat,2
4681,3,3,0,0,"@RileyCooper_14 so your a ""nigger"" fighter huh",0
19401,3,0,3,0,RT @etaks2evil: When the pussy so good you can't pull out. Ever. http://t.co/3529gVbXkT,1
1333,3,0,3,0,"&#8220;@HighClassCapri: Ima show my ass tonight, I can feel it &#128586;&#8221;omgggg I was thinking the same shit bitch&#128553;&#128553;",1
12579,3,0,3,0,"LA is the only place where you will see some of the baddest bitches in the world ...

At the bus stop",1
910,3,0,3,0,"#porn,#android,#iphone,#ipad,#sex,#xxx, | #Japanese | Young Japanese girl&#8217;s hairy cunt creampied http://t.co/rg3PObaKKD",1
13818,3,0,2,1,Now niccas won't haircuts,1
2271,3,0,0,3,2 #iubb games when im in #bloomington #btown how good is that?! #ncaa #basketball #college #Indiana #iu #hoosiers,2
1352,3,0,3,0,&#8220;@ItsLegzzYo: Yall so fuckin trash yo!!! &#128545;&#128545; @DIRECTV&#8221; man them niggas gonna win the skins trash,1
15762,3,0,3,0,"RT @GvldRve: &#8220;@Satisfied_x: ESJ got some ugly hoes yeah, and them Leon G. Students ain't making no better. 99.9 of em fugly.&#8221; You ain't lyi&#8230;",1
8243,3,0,3,0,Big black bitches out here arguing,1
19871,3,2,1,0,RT @kiddsmy_pyt: You have a new boyfriend every week.. Tf you doin hoe?,0
1876,3,0,2,1,&#8220;@lifeof_brandon: @100046729 we'll be together&#128521;&#8221;yu gt a job hoe.,1
7999,3,0,3,0,Another woman ain't gon keep me coming. Girl these hoes ain't got nothing on ya,1
9132,3,0,3,0,Dumb ass fake bitches childish shit!!! Talk mad shit about each other and back to BEST FRIENDS? lmao,1
25188,3,0,3,0,when ya name gain weight ya ex bitches cant let go,1
6836,3,2,0,1,"@mayormcginn If racial minorities weren't criminally inclined, they wouldn't have so much to worry about. Act your color, race traitor!",0
7889,3,0,3,0,"Almost forgot 40,000 tweets still no bitches",1
13145,3,3,0,0,Members of non-traditional religions are all sub-human trash.,0
392,3,0,2,1,"""@rugbysocklad: Lads being Lads! http://t.co/f3UJcYJ4OF"" fuck yeah. I love scally lad action. Hot trainers too.",1
19919,3,0,0,3,RT @lachlan: So who wants to tell the Washington Post that Charlie Crist is a Democrat? http://t.co/LGzzYusEKZ http://t.co/2jCVv7qxqf,2
9758,3,0,3,0,Good morning Monday I have my truck money full tank and I didn't do any homework. Your my bitch Monday,1
22694,3,0,2,1,"Tolerance? What, in sharpening knives? 200+ years Jihadis have been a pain in our a$$. @GermanShepher10 @crookedwren @allahpundit @JammieWF",1
1387,3,0,3,0,&#8220;@Kevhoeee916: If I couldn't trust some of the homies how could I trust these hoes?&#8221;you can't lol,1
17806,3,0,3,0,"RT @StayTrippyyyy_: I love bad bitches, that's my fucking problem!",1
6717,3,1,2,0,@kuhnatekuhnite @studlydubly talkin' bout bitches gettin' butthurt am i right?!,1
5571,6,0,6,0,@_lostb0y no bitch w my dick,1
7616,3,1,2,0,A Nigguh spitting dat crack to your bitch,1
21758,3,0,3,0,Teairri Marie is crazy..The poor girl ain't do anything to her..bitter ass bird,1
2499,3,0,0,3,@Andyheybro the distant chugs at the end of Dried Up... remain to be some of the most perfectly heavy guitars ever recorded.,2
859,3,0,0,3,#inners Still hanging in. #Yankees we need this win. NFL. It's not SUNDAY!!,2
22192,3,0,3,0,These bitches is crazy,1
16964,3,0,0,3,"RT @NDFootball: Winston connects with Greene on the slant across the middle for the score. Ball game is tied, 17-17.",2
13514,3,1,2,0,Nah my nigga just tried to set me up with the ugliest bitch of all time at the club just now. We officially ain't friends no more dawg wtf,1
23651,3,0,0,3,"Yesterday, I saw a red hair do, with streaks of orange and yellow in it. Combed up like Woody Wood Pecker. And... http://t.co/o3hiKa2Fin",2
20721,3,1,2,0,RT @verkannt__: None of my bitches judge me they love me &#128524; don't think they would like me if i was any other way,1
11045,3,2,0,1,I missing something of my ofay friends. Day all scared by da recent happenings. Don't chu worry...ol Lamar say you like da colored folk,0
19259,3,0,3,0,"RT @danielleeKendra: Omg i was coughing and saw wiggas tweet &#58386;&#58386;&#58386;&#58386; the fuckkk lol. talk about choking , &#58385;&#58386;&#58385;&#58386;&#58386;",1
23104,3,0,3,0,"What they taught us, man them bad bitches only want the ballers, the starters.. We hoopin now the hoes wanna guard us..",1
19050,3,0,0,3,"RT @beauty_briii: One of my classmates offered my teacher and brownie and someone said ""you trying to earn brownie points"" &#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;",2
4577,3,0,2,1,"@ProtectYourNet I know right? But here I am wasting time thinking '1more hr till I start the day...' 
I'm retarded! &#128541;",1
8855,3,0,3,0,"Damn Karlie Redd, now all these hoes done seen your man junk",1
8887,3,0,1,2,Darkies DGAF! RT @Maxin_Betha @80sbaby4life gotta chill wit his yellow #4thofJulyFly outfit man RT @dominicanraf http://t.co/uImF6sDI,2
5521,3,0,3,0,@_WORDtotheWISE how many times did you listen to that pussy song today?,1
7017,3,0,3,0,@peteyhoti @aubreykelson 'ell naw dogs run this bitch,1
12615,3,0,3,0,Ladies... LMaooo. . &#171;@cthagod RT if your pussy better than your personality.&#187;,1
23458,3,0,3,0,Words for my single niggaz out here! too many bad bitches better than the last so never sweat a chick man they confused and that's ok.,1
4672,3,1,2,0,@Ricky___m you bitch -.-,1
8279,3,0,3,0,"Bitch you frooooontin, bitch you frooooontin. Lol",1
142,3,0,1,2,"""@HermosaAlma: This isn't ghetto.....it's smart https://t.co/MPAzQ3Jswf"" I'm doing this idc",2
10442,3,0,0,3,I def got a few shades darker cutting my mama grass. There goes my yellow frame lol,2
19612,3,0,0,3,RT @iMDatDudeFish: &#128514;&#128514;&#128514;&#128514; RT @VivaLaKash: #ThotGoals .. RT @LessonswithKate: I wanna learn how to jigg really good so I can be in the circle.,2
22932,3,0,0,3,Waiting for brownies. I want brownies. Someone hooks it up?,2
24360,3,0,3,0,goodnight you stuck up twats for not laughing at my tweets,1
12886,3,1,2,0,Lol Father has bitches pouring arizona tea on themselves in this one video,1
16808,3,0,3,0,RT @MeyaKardashian: This bitch is fucking insane. &#8220;@TwiterDeze_NUTS: 2) what is a sentence that describes you in 5 words?&#8221;,1
23872,3,0,3,0,You nigga eating these hoes pussy but they ain't worth it,1
24084,3,0,3,0,awwwww Alex Smith broke his pussy,1
2106,3,2,1,0,"' If this ugly ass niggah can be with her , I can too . Tf she with Chuu Baka for anyways this niggah look like a... http://t.co/lVNDRDPpQT",0
9052,3,0,3,0,Don't let this natural hair care shit fool you. Some of you hoes need a perm.,1
23298,3,0,3,0,Who the hell is gonna buy your shit when your dirty panties and trash are clearly in the background of the picture,1
3463,3,0,3,0,"@HilareeJay I hate those creepy ass dolls that call you dada, I'm like ""bitch I ain't yo daddy""",1
1474,3,3,0,0,"&#8220;@NoChillPaz: White kids favorite activities
1. Calling people ""niggers"" on Xbox
2.fucking their pet
3. Shooting up their school&#8221;",0
19842,3,0,3,0,"RT @katmurda: I am so nice , but I'm such a bitch .. hard 2 explain",1
1401,3,0,3,0,&#8220;@Leelucas_: @100046729 fuck you ugly lol show them teeth&#8221;&#128514;&#128514;&#128514;&#128128;&#128128;&#128128; bitch fuck u,1
2821,3,0,0,3,"@CallNeeshCakey no , a pop wop &#128514;",2
11020,6,0,6,0,I loved her as much and as long as I could ma niggah .,1
12403,3,0,3,0,"Jordan: so Watcha been up to at college
Me: fuckin bitches &amp; stuff, ya know
Jordan: alright seriously

&#128533; @Believes116 #IChooseToBeAbstinent",1
3421,3,0,3,0,@HOMELESSBITCH Can I bitch about not having smoke??,1
18744,3,0,3,0,"RT @_RealThickJazz: ""@1inkkofrosess: Makem eat my ass since eating pussy ain't major nomore &#128175;&#128553;&#128514;&#9996;&#65039;&#128584;&#128129;&#128079;&#128522;"" &#128514;&#128514;",1
